roman_id,titre,auteur,genre,annee,langue,nb_mots,richesse,long_moy_phrase,texte_path
01cfc084-9a7a-4d42-9514-de263340b46c,"Nouvelle relation de l'itinéraire de Napoléon, de Fontainebleau à l'Île d'Elbe",Friedrich Ludwig Truchsess Waldburg,roman_historique,2007,français,12166,0.3106,23.73,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Nouvelle relation de l'itinéraire de Napoléon, de Fontainebleau à l'Île d'Elbe_clean.txt"
1a5cddd7-86b5-46c8-b84b-667601e58803,L'amour et la raison,Pigault-Lebrun,theatre,2008,français,8761,0.3183,5.68,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'amour et la raison_clean.txt
514b0c1d-20fb-45ea-b1ab-0cbdb27034c9,"Histoire des salons de Paris (Tome 4/6) Tableaux et portraits du grand monde sous Louis XVI, Le Directoire, le Consulat et l'Empire, la Restauration et le règne de Louis-Philippe Ier.",Laure Junot Abrantès,essai,2013,français,81867,0.1869,15.49,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire des salons de Paris (Tome 4 6)_clean.txt
6bfa720e-e22b-476f-bdd8-146a0962eedb,Variétés Historiques et Littéraires (04/10) Recueil de pièces volantes rares et curieuses en prose et en vers,Edouard [Editor] Fournier,essai,2015,français,83873,0.2192,22.04,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Variétés Historiques et Littéraires (04 10)_clean.txt
9a02db14-b42e-40e6-b0d8-512434fea629,Le petit chose,Alphonse Daudet,roman_psychologique,2004,français,81509,0.1859,12.64,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le petit chose_clean.txt
011ccd62-9f4d-4511-bf1d-83c25ebf10fd,Le Mouvement littéraire Belge d'expression française depuis 1880,Albert Heumann,essai,2010,français,44123,0.2921,15.23,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le Mouvement littéraire Belge d'expression française depuis 1880_clean.txt
fce30beb-9556-4965-9278-be13819c2c27,Eaux printanières,Ivan Sergeevich; Delines Turgenev,roman_amour,2011,français,49026,0.228,12.4,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Eaux printanières_clean.txt
7bce1088-4d86-4c01-be50-7b2624bf67df,"Le comte de Monte-Cristo, Tome I",Alexandre; Maquet Dumas,roman_historique,2006,français,121799,0.1592,17.61,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le comte de Monte-Cristo, Tome I_clean.txt"
0d529eb9-50ab-4cbe-90b8-6d62979e046d,L'expiation de Saveli,Henry Gréville,essai,2007,français,39247,0.2385,13.61,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'expiation de Saveli_clean.txt
03ac50ba-4cad-4fbd-aef4-592fe89bf9dc,L'homme à l'oreille cassée,Edmond About,roman_science_fiction,2004,français,56606,0.2263,15.14,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'homme à l'oreille cassée_clean.txt
5c01136d-b062-481e-96fa-baec8e2cdbcf,La belle que voilà...,Louis Hémon,nouvelle,2024,français,40459,0.2309,25.52,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La belle que voilà_clean.txt
ad8fe8ce-4b67-4f5f-b936-09b29af1acdc,Lettres de mon moulin,Alphonse Daudet,essai,2004,français,46567,0.2531,14.56,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Lettres de mon moulin_clean.txt
6c56456b-1fae-4c38-a3c0-f219974b14eb,Lénore et autres ballades,Gottfried August Bürger,poetique,2005,français,9667,0.3519,12.06,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Lénore et autres ballades_clean.txt
ab59e803-e665-4b55-9d65-9b1714d5049a,L'oeuvre du chevalier Andrea de Nerciat (2/2) Félicia ou mes fredaines,Andréa de; Apollinaire Nerciat,roman_amour,2020,français,96687,0.1883,17.37,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'oeuvre du chevalier Andrea de Nerciat (2 2)_clean.txt
a0b307e6-17f8-4751-8db0-79ad841905fc,Napoléon intime,Arthur; Coppée Lévy,roman_historique,2024,français,143776,0.153,23.37,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Napoléon intime_clean.txt
69480821-819a-4ee6-9f39-f03c1c41fed1,La filleule de Lagardère; II L'héritière,Paul Mahalin,roman_historique,2011,français,61149,0.2584,12.86,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La filleule de Lagardère; II_clean.txt
529d0a28-bc50-44b0-97fa-2b1e218252c3,Cours familier de Littérature - Volume 02,Alphonse de Lamartine,essai,2014,français,84414,0.1974,23.35,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Cours familier de Littérature - Volume 02_clean.txt
6c8cc4c7-c63d-4055-b770-0389c117df33,Tableau historique et pittoresque de Paris depuis les Gaulois jusqu'à nos jours (Volume 2/8),J. B. de (Jacques-Benjamin) Saint-Victor,voyage,2017,français,147043,0.1567,21.61,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Tableau historique et pittoresque de Paris depuis les Gaulois jusqu'à nos jours (Volume 2 8)_clean.txt
f14e917f-d0ce-4f31-ae7c-fcbdbfd4fcf9,Les Portes de l'Enfer,Maurice Level,roman_fantastique,2004,français,43672,0.2441,11.35,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les Portes de l'Enfer_clean.txt
94690395-add1-4344-afda-2de470ae69ee,Les misérables Tome V: Jean Valjean,Victor Hugo,roman_historique,2006,français,104141,0.1961,13.82,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les misérables Tome V Jean Valjean_clean.txt
a9b724db-851a-4ca6-bc4c-bd3a12fdc058,Contes choisis,Mark; Lautrec Twain,roman_satirique,2023,français,70819,0.1978,15.03,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Contes choisis_clean.txt
7d6662b4-dff6-4411-8e7e-9313def7fc2c,Un mystérieux amour,Daniel Lesueur,essai,2019,français,36665,0.2605,19.33,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Un mystérieux amour_clean.txt
77d0e675-d1f9-4826-80a1-917592dcc4ed,Ivanhoe (4/4) Le retour du croisé,Walter; Montémont Scott,roman_historique,2010,français,49755,0.2226,24.51,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Ivanhoe (4 4)_clean.txt
8ea1eb9a-3e5c-4b4c-a2fa-5803f8cc57a6,Le Journal de la Belle Meunière Le Général Boulanger et son amie; souvenirs vécus,Marie Quinton,essai,2007,français,87374,0.1806,15.0,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le Journal de la Belle Meunière_clean.txt
131cec3c-9339-437b-8bd3-40e724d639e1,Le marchand de Venise,William; Guizot Shakespeare,theatre,2007,français,25972,0.277,10.58,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le marchand de Venise_clean.txt
204f2de2-e662-499e-8546-11101d06ca78,Jean qui grogne et Jean qui rit,Sophie Ségur,jeunesse,2006,français,64556,0.1713,9.33,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Jean qui grogne et Jean qui rit_clean.txt
2061788d-c230-4ba1-a3ff-7d43db646159,A travers l'Exposition Promenades de deux enfants au Champ-de-Mars et à l'esplanade des Invalides,É. (Élodie); Marie Lamarque,poetique,2016,français,8603,0.358,16.24,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\A travers l'Exposition_clean.txt
e69c46cc-1452-48af-9be1-81174324544e,Le Grand Meaulnes,Alain-Fournier,roman_psychologique,2004,français,64217,0.1979,16.28,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le Grand Meaulnes_clean.txt
7caa1523-f16f-4e74-b8d9-f1be03053325,Histoires grises,E. Edouard Tavernier,nouvelle,2004,français,33547,0.2535,18.93,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoires grises_clean.txt
92664462-469d-4bd6-8010-d8feb4aae60e,Aventures extraordinaires d'un savant russe; III. Les planètes géantes et les comètes,Georges; Graffigny Le Faure,roman_science_fiction,2007,français,81942,0.1904,14.77,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Aventures extraordinaires d'un savant russe; III. Les planètes géantes et les comètes_clean.txt
85c6a3b6-4cad-4728-a371-56fa930ea470,La Terre,Émile Zola,roman_noir,2005,français,164202,0.1536,15.09,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La Terre_clean.txt
38a7a14e-0abc-4ae7-b129-735d52aa3479,Cyrano de Bergerac,Edmond Rostand,theatre,1998,français,39126,0.2069,7.51,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Cyrano de Bergerac_clean.txt
d6af7889-8e18-497c-981f-10b753931178,Le chevalier délibéré,Olivier de La Marche,poetique,2008,français,14803,0.2578,352.52,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le chevalier délibéré_clean.txt
542d3ade-5f0c-4c7a-b07d-7542cc151546,"L'Illustration, No. 0038, 18 Novembre 1843",Various,presse,2012,français,25992,0.3186,19.75,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 0038, 18 Novembre 1843_clean.txt"
3f328b50-c159-48ca-ac92-f93fb52ae1f8,La maison de Claudine,Colette,biographie,2004,français,35723,0.2976,15.37,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La maison de Claudine_clean.txt
ff34d9b2-7364-41df-8c08-7c276858072b,Périclès Tragédie,William; Guizot Shakespeare,theatre,2006,français,20048,0.3046,9.12,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Périclès_clean.txt
0c0c6bb9-335b-43ce-891d-6af5e9167d58,Histoire de la vie et de l'administration de Colbert,Pierre Clément,essai,2008,français,208855,0.1336,21.38,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire de la vie et de l'administration de Colbert_clean.txt
4467d337-d3f7-4fdd-9f75-961297851d79,"Lettres persanes, tome II",Charles de Secondat Montesquieu,epistolaire,2010,français,59316,0.2157,11.11,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Lettres persanes, tome II_clean.txt"
b308b723-dd97-4803-882c-193fcf62c092,Œuvres complètes de Guy de Maupassant - volume 23,Guy de Maupassant,essai,2023,français,39859,0.261,14.12,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Œuvres complètes de Guy de Maupassant - volume 23_clean.txt
394ba1c1-044e-49ed-95cb-500b91f6cc02,"La Vie de M. de Molière Réimpression de l'édition originale (Paris, 1705) et des pièces annexes",Jean-Léonor Le Gallois de; Lalauze Grimarest,biographie,2007,français,48468,0.1763,22.25,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La Vie de M. de Molière_clean.txt
d538ea12-63ec-48ac-810c-301cb8cc6dd9,Histoire du Bas-Empire. Tome 04,Charles Le Beau,histoire,2024,français,158732,0.1781,9.25,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire du Bas-Empire. Tome 04_clean.txt
85571561-e717-4fe8-af80-771d6083a26f,"Les Contemporains, 7ème Série Études et Portraits Littéraires",Jules Lemaître,essai,2007,français,79314,0.2209,19.14,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les Contemporains, 7ème Série_clean.txt"
dc68d0b4-3df4-4cc0-9b5e-7976a7e46f59,"L'Illustration, No. 3647, 18 Janvier 1913",Various,presse,2011,français,13305,0.3747,20.64,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 3647, 18 Janvier 1913_clean.txt"
8d4a7ddc-a1df-43ee-85ea-42fcc41fb5fd,L'élixir de vie: Conte magique,Jules Lermina,roman_fantastique,2006,français,13572,0.3508,13.93,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'élixir de vie Conte magique_clean.txt
54f61392-54a7-4202-9e42-cb37e8978195,Gunnar et Nial scènes et moeurs de la vieille Islande,J. (Jules) [Translator] Gourdault,mythe_legende,2008,français,48798,0.2303,18.36,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Gunnar et Nial_clean.txt
9ce9f4cd-93b8-4c27-ac07-a9f2cc6c3fd6,"La Princesse lointaine: Pièce en quatre actes, en vers",Edmond Rostand,theatre,2021,français,17987,0.3105,7.01,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La Princesse lointaine Pièce en quatre actes, en vers_clean.txt"
c5ec56d2-279e-4535-b490-48bbed48b7a5,"Le vicomte de Bragelonne, Tome IV.",Alexandre; Maquet Dumas,roman_historique,2004,français,187501,0.1232,12.52,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le vicomte de Bragelonne, Tome IV_clean.txt"
8b41bf39-e1c3-4b04-a512-61ca432d0735,Les révélées: roman,Michel Corday,roman_amour,2016,français,35504,0.2441,12.0,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les révélées roman_clean.txt
10e92743-5d1f-46da-bdb8-4d7223300eeb,De la mer aux Vosges,Paul-Adrien [Illustrator] Franc-Nohain; Bouroux,roman_historique,2019,français,26814,0.28,24.14,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\De la mer aux Vosges_clean.txt
e10bab7d-96b4-4b84-bda4-cd6aa8e1e8c6,"Contes, Nouvelles et Recits",Jules Gabriel Janin,nouvelle,2004,français,64652,0.2041,21.91,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Contes, Nouvelles et Recits_clean.txt"
15a5b69a-e7d3-4877-8f45-d655bdf4d398,Cours familier de Littérature - Volume 12,Alphonse de Lamartine,essai,2012,français,62813,0.2148,28.31,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Cours familier de Littérature - Volume 12_clean.txt
4e4e46e6-5d48-4f86-a4cb-27a4d513a645,Scènes de la vie de Bohème,Henri Murger,roman_amour,2006,français,100275,0.1871,15.17,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Scènes de la vie de Bohème_clean.txt
002d395f-7ca7-4c05-812a-94a561e8548c,Histoire de la Nouvelle-France (Version 1617),Marc Lescarbot,roman_aventures,2007,français,246364,0.1265,31.15,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoire de la Nouvelle-France_clean.txt
3e7e99d2-c8c3-4939-aab5-811b5a4cba26,Histoires insolites,Auguste Villiers de L'Isle-Adam,roman_fantastique,2015,français,38184,0.3387,19.04,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Histoires insolites_clean.txt
c777b42a-1f30-4221-a046-36cf81a6cccd,Œuvres de Voltaire Tome XIX: Siècle de Louis XIV.—Tome I,A. J. Q. (Adrien Jean Quentin) [Editor] Voltaire; Beuchot,essai,2022,français,155833,0.1388,19.26,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Œuvres de Voltaire Tome XIX Siècle de Louis XIV.—Tome I_clean.txt
b79e95cc-1eb0-4866-9252-51e70fdd4f21,Valérie,Barbara Juliane Krüdener,roman_historique,2008,français,59915,0.1979,19.97,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Valérie_clean.txt
6b8fc097-4f0f-4e52-b095-9422c8a978fa,Fables et légendes du Japon,Claudius; Raffin Ferrand,conte,2007,français,22616,0.2756,13.54,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Fables et légendes du Japon_clean.txt
85a93ddb-e05e-4891-9fbe-07dd5d7f6113,Le Sentier,Max; Nunès Du Veuzit,theatre,2008,français,15525,0.2777,6.73,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le Sentier_clean.txt
a409b49c-9e0a-4801-b8d6-debbae03dbb4,Les grandes chroniques de France (2/6) selon que elles sont conservées en l'Eglise de Saint-Denis,Paulin [Editor] Paris,roman_historique,2010,français,131260,0.1751,18.36,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les grandes chroniques de France (2 6)_clean.txt
a7575e6a-46ab-4348-8647-63d9d0137007,Au clair de la dune,Théodore; Rops Hannon,poetique,2015,français,5842,0.4663,15.11,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Au clair de la dune_clean.txt
0756ec98-68fb-4169-b772-e9072c39ffee,Eugénie Grandet,Honoré de Balzac,essai,2004,français,63278,0.2055,15.54,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Eugénie Grandet_clean.txt
4b0b1ed9-d7bc-4be5-89e1-f834f791fd01,Un amour de Swann,Marcel Proust,roman_amour,2020,français,76143,0.1811,29.18,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Un amour de Swann_clean.txt
4964fa2f-1d3a-43a8-a454-e17d9465436d,Vathek,William Beckford,roman_fantastique,2018,français,34773,0.2603,21.42,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Vathek_clean.txt
802e1b9a-6dff-4ed6-835a-a187a1ff9ec0,Expédition nocturne autour de ma chambre,Xavier de Maistre,essai,2012,français,16668,0.3038,22.28,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Expédition nocturne autour de ma chambre_clean.txt
1ca36c90-078d-4fd3-841b-ea7106a8e6c5,Du côté de chez Swann,Marcel Proust,biographie,2001,français,179987,0.1252,36.42,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Du côté de chez Swann_clean.txt
8c4599f3-c528-449e-8a19-635131236565,La femme et le pantin: roman espagnol,Pierre Louÿs,roman_psychologique,2008,français,25351,0.2809,12.8,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La femme et le pantin roman espagnol_clean.txt
6ebe4ca0-846b-4fee-850f-439d38bc5fa7,Micah Clarke - Tome I Les recrues de Monmouth,Arthur Conan; Savine Doyle,histoire,2006,français,64559,0.2134,19.73,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Micah Clarke - Tome I_clean.txt
d242010d-8839-4e7e-85f6-e4a5c5200568,La mort de Philæ,Pierre Loti,voyage,2020,français,50992,0.2339,31.41,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La mort de Philæ_clean.txt
f8e31288-1b20-4831-9050-7eeda8886e79,"L'Illustration, No. 0064, 18 Mai 1844",Various,presse,2014,français,26095,0.3107,19.07,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 0064, 18 Mai 1844_clean.txt"
781361ee-172c-4b4d-a483-fd2f55ef6d90,Numa Roumestan: Moeurs Parisiennes,Alphonse Daudet,roman_amour,2005,français,80763,0.2291,18.1,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Numa Roumestan Moeurs Parisiennes_clean.txt
abbc6a78-5e4c-407c-a961-7b0acd2033af,"Vénus dans le cloître, ou la religieuse en chemise Nouvelle édition enrichie de figures gravées en taille douce",Jean Barrin,roman_amour,2020,français,23775,0.2401,20.7,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Vénus dans le cloître, ou la religieuse en chemise_clean.txt"
b2f1b43b-6f1b-49f5-be53-faeaaa5ae92e,La Tosca: Drame en cinq actes,Victorien Sardou,theatre,2006,français,24211,0.3022,5.44,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La Tosca Drame en cinq actes_clean.txt
fef1ef45-5af5-42fd-bf48-a2686a6e594c,Pages d'Islam,Isabelle; Barrucand Eberhardt,voyage,2021,français,59693,0.2303,18.42,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Pages d'Islam_clean.txt
ac4e1ddc-21fb-4efa-8c74-5386644319ca,La Pensée de l'Humanité Dernière oeuvre de L. Tolstoï,Leo Tolstoy,essai,2013,français,88005,0.1386,18.2,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\La Pensée de l'Humanité_clean.txt
3d2f6837-c9cd-4894-9e15-4673adf36a5e,Napoléon et Alexandre Ier (3/3) L'alliance russe sous le premier Empire,Albert Vandal,roman_historique,2010,français,207133,0.1525,23.21,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Napoléon et Alexandre Ier (3 3)_clean.txt
ff9fa072-7183-4fa9-9a15-59407a2bb395,Dictionnaire érotique moderne,Alfred Delvau,roman_amour,2014,français,98602,0.1922,9.64,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Dictionnaire érotique moderne_clean.txt
174d3280-6155-4cf1-a314-4858271b1c28,"L'Illustration, No. 0028, 9 Septembre 1843",Various,presse,2012,français,25346,0.336,21.65,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 0028, 9 Septembre 1843_clean.txt"
93082883-a23f-4f97-9027-43426811d964,"L'Illustration, No. 3238, 18 Mars 1905",Various,presse,2010,français,9114,0.411,17.49,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 3238, 18 Mars 1905_clean.txt"
1356ca47-a5b9-4e60-85e3-c4a7d96a1129,"Les mystères du peuple, tome I Histoire d'une famille de prolétaires à travers les âges",Eugène Sue,roman_historique,2009,français,100059,0.2099,13.82,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les mystères du peuple, tome I_clean.txt"
eaa85ef8-298c-4409-ae62-448b0fd99f8b,Edouard,Claire de Durfort Duras,roman_amour,2008,français,31931,0.2285,17.11,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Edouard_clean.txt
01dbb3be-755e-444d-8d8d-5e34bfce7056,Michel Strogoff: De Moscou a Irkoutsk,Jules Verne,roman_historique,2005,français,102678,0.1671,15.75,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Michel Strogoff De Moscou a Irkoutsk_clean.txt
97452e96-edaa-4053-ba6e-dbbff84d5f34,Le panthéon de poche,Pierre Véron,roman_satirique,2016,français,24959,0.3352,10.95,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le panthéon de poche_clean.txt
964edf1b-0d7f-459a-b700-e5537f43b0ae,George Sand,E. (Elme-Marie) Caro,biographie,2004,français,49723,0.23,27.36,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\George Sand_clean.txt
999d05e1-2726-41e4-a65c-5335362f0eea,"Victor, ou L'enfant de la forêt",M. (François Guillaume) Ducray-Duminil,jeunesse,2009,français,157591,0.1412,18.18,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Victor, ou L'enfant de la forêt_clean.txt"
d2ec3ef1-2f66-4d6e-b898-d31d1045915e,"L'autre Tartuffe, ou La mère coupable",Pierre Augustin Caron de Beaumarchais,theatre,2011,français,21750,0.2909,6.95,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'autre Tartuffe, ou La mère coupable_clean.txt"
1f8c6706-b898-464a-8d9a-736c1195682c,"Lettre de Defrance à Bion, sur sa réponse aux objections contre l'établissement de la régie intéressée des postes et messageries",Jean Claude Defrance,histoire,2009,français,3810,0.4097,27.26,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Lettre de Defrance à Bion, sur sa réponse aux objections contre l'établissement de la régie intéressée des postes et mes_clean.txt"
7abcc17f-e4ff-4b5e-ad59-8436efca87b5,Coins de Paris,Georges; Sardou Cain,voyage,2020,français,36171,0.2979,24.3,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Coins de Paris_clean.txt
cbc7caf8-0bd0-4a4b-a9a3-d0e82898b518,Midi à quatorze heures Histoire d'un voisin—Voyage dans Paris—Une visite à l'Arsenal—Un homme et une femme,Alphonse Karr,essai,2012,français,50575,0.1996,19.85,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Midi à quatorze heures_clean.txt
e5fdbcad-f3e3-408c-98b0-63ba4b03725f,"Un Misanthrope à la Cour de Louis XIV: Montausier, sa vie et son temps",Amédée? Roux,roman_historique,2013,français,76653,0.1889,28.14,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Un Misanthrope à la Cour de Louis XIV Montausier, sa vie et son temps_clean.txt"
87f8722b-0c64-43b8-a5bc-c1ba17f1aba1,Jésus,Jean Aicard,poetique,2022,français,22566,0.2603,12.5,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Jésus_clean.txt
a10365f0-81d0-4752-9457-8715b164a92c,"L'Illustration, No. 3730, 22 Août 1914",Various,roman_historique,2007,français,11242,0.3783,16.44,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 3730, 22 Août 1914_clean.txt"
f5eccdc5-fcd1-47bc-abd1-9c9bb994e29e,"Mémoires de Céleste Mogador, Volume 1",Céleste Vénard de Chabrillan,biographie,2017,français,61435,0.1918,12.17,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires de Céleste Mogador, Volume 1_clean.txt"
4593c10c-caba-40c3-a2d6-5cbcbb3cc767,Contes extraordinaires,Ernest Hello,nouvelle,2025,français,79297,0.1723,14.56,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Contes extraordinaires_clean.txt
d4e2747e-6bef-449f-9f05-919d58ecee90,Madame Thérèse,Erckmann-Chatrian,roman_historique,2024,français,58598,0.1743,19.45,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Madame Thérèse (pg72889)_clean.txt
a765959a-2db6-44d9-83d6-1f5b50a96b63,Soeur Thérèse de l'Enfant-Jésus et de la Sainte Face Histoire d'une âme écrite par elle-même,de Lisieux Thérèse,biographie,2011,français,185911,0.136,16.81,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Soeur Thérèse de l'Enfant-Jésus et de la Sainte Face_clean.txt
0c5d166a-8c32-424e-bc1d-0975119ecfdb,Le crime de Lord Arthur Savile,Oscar; Savine Wilde,conte,2005,français,35593,0.2454,14.19,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le crime de Lord Arthur Savile_clean.txt
7dc3d054-818c-4d87-86ae-9eb6df8d9cbe,Le parfum de la dame en noir,Gaston Leroux,roman_policier,2005,français,101470,0.1395,16.51,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le parfum de la dame en noir_clean.txt
e39e1bf6-9cd0-4e85-b43b-2e6ff94e7e88,Les malheurs de Sophie,Sophie Ségur,jeunesse,2005,français,33351,0.2058,11.79,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Les malheurs de Sophie_clean.txt
93f5a950-0903-447a-ab54-c87971f72084,Au temps de l'innocence,Edith; Saint-René Taillandier Wharton,roman_amour,2020,français,79433,0.1977,15.39,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Au temps de l'innocence_clean.txt
cb9bb5af-d407-437d-935c-f8eb2b9f63d1,Le vagabond des étoiles,Jack; Gruyer London,roman_psychologique,2021,français,89999,0.1921,15.82,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le vagabond des étoiles_clean.txt
86978ce7-72d7-408e-91eb-249f91da6a1a,Le songe d'une femme: roman familier,Remy de Gourmont,epistolaire,2020,français,35296,0.2437,16.58,C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Le songe d'une femme roman familier_clean.txt
fe9858af-075b-4ecb-9e35-d057f84975a1,"Mémoires du duc de Rovigo, pour servir à l'histoire de l'empereur Napoléon, Tome 4",Anne-Jean-Marie-René Savary,roman_historique,2007,français,85478,0.1546,26.93,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\Mémoires du duc de Rovigo, pour servir à l'histoire de l'empereur Napoléon, Tome 4_clean.txt"
59348dd9-7911-45fe-abc7-db3fab0aa32e,"L'Illustration, No. 3735, 3 Octobre 1914",Various,roman_historique,2010,français,10405,0.3886,19.0,"C:\Media\Projet\Informatique\M1\Projet MNajib\storage\processed\L'Illustration, No. 3735, 3 Octobre 1914_clean.txt"
